timestamp[s] pos_x[m] pos_y[m] pos_z[m] rot_x rot_y rot_z rot_w quality
120.671 1.74856 -0.75527 -6.46766 0.00677476 0.0060608 -0.741325 0.671084 1
120.771 1.74925 -0.755786 -6.50265 0.00634374 0.00631928 -0.74114 0.67129 1
120.872 1.74936 -0.755595 -6.53651 0.00709587 0.00699469 -0.741139 0.671277 1
120.972 1.7486 -0.755793 -6.57116 0.00759217 0.00638628 -0.740951 0.671486 1
121.072 1.74705 -0.755117 -6.60658 0.0076562 0.00633756 -0.740961 0.671474 1
121.172 1.7481 -0.755915 -6.64083 0.00798139 0.0062061 -0.741466 0.670914 1
121.272 1.74687 -0.757232 -6.67404 0.007141 0.0062639 -0.741491 0.670895 1
121.372 1.74549 -0.756999 -6.70853 0.00713536 0.00598054 -0.741215 0.671203 1
121.472 1.74651 -0.754536 -6.74392 0.0072195 0.00569439 -0.740853 0.671604 1
121.572 1.74687 -0.753017 -6.77855 0.00774688 0.00662578 -0.740734 0.671722 1
121.672 1.74661 -0.747202 -6.81437 0.0110572 0.0101461 -0.740138 0.672288 1
121.772 1.74622 -0.745297 -6.84593 0.0227741 0.0217262 -0.739561 0.672353 1
121.872 1.74833 -0.748815 -6.88005 0.0284196 0.0267964 -0.739175 0.67238 1
121.972 1.74871 -0.756595 -6.91554 0.0281877 0.0276779 -0.738692 0.672884 1
122.072 1.7477 -0.771169 -6.95111 0.0229943 0.023821 -0.738271 0.673692 1
122.172 1.74429 -0.788445 -6.98711 0.0167521 0.0189943 -0.737979 0.674349 1
122.272 1.74083 -0.808026 -7.02532 0.0124721 0.0141622 -0.737744 0.674816 1
122.372 1.73888 -0.828676 -7.06224 0.00836529 0.0110218 -0.737504 0.675201 1
122.472 1.73545 -0.849761 -7.09891 0.00110402 0.00459865 -0.737544 0.675283 1
122.572 1.73187 -0.867236 -7.13745 -0.0103409 -0.006361 -0.737146 0.675624 1
122.672 1.7285 -0.876862 -7.17029 -0.00874117 -0.00547109 -0.737313 0.675472 1
122.772 1.72744 -0.881974 -7.20188 -0.00352812 -0.000669262 -0.737125 0.675747 1
122.872 1.72601 -0.885685 -7.23632 0.0015094 0.00492826 -0.736025 0.676935 1
122.972 1.72338 -0.885704 -7.27374 0.00512093 0.0083991 -0.73469 0.678332 1
123.072 1.72213 -0.88454 -7.31537 0.00665112 0.0107976 -0.734187 0.678829 1
123.172 1.72273 -0.882104 -7.36099 0.00679666 0.0112227 -0.733966 0.67906 1
123.272 1.71997 -0.877978 -7.40862 0.00620636 0.0123227 -0.734379 0.6786 1
123.372 1.71839 -0.876093 -7.45193 0.00594136 0.0130446 -0.734511 0.678445 1
123.472 1.71705 -0.876561 -7.49303 0.0054908 0.0130895 -0.7348 0.678135 1
123.572 1.71487 -0.879177 -7.53201 0.0054916 0.0130219 -0.734952 0.677972 1
123.672 1.71468 -0.880733 -7.57323 0.00521035 0.0113071 -0.735683 0.677212 1
123.772 1.71507 -0.8858 -7.61155 0.00556982 0.00980561 -0.735856 0.677044 1
123.872 1.71502 -0.891199 -7.6502 0.00662177 0.0084895 -0.736034 0.676859 1
123.972 1.71454 -0.892071 -7.69061 0.00713852 0.00773038 -0.736023 0.676875 1
124.072 1.71351 -0.892157 -7.73036 0.00692836 0.00781124 -0.736071 0.676823 1
124.172 1.71296 -0.890655 -7.76817 0.00705999 0.00842411 -0.736517 0.676329 1
124.272 1.71331 -0.888609 -7.80651 0.00784784 0.00926869 -0.736518 0.676309 1
124.372 1.71238 -0.888577 -7.84858 0.00678942 0.00930529 -0.736312 0.676545 1
124.472 1.71123 -0.887827 -7.88856 0.0049362 0.0108296 -0.736546 0.676282 1
124.572 1.70724 -0.887183 -7.92824 0.00500772 0.0111707 -0.736715 0.676092 1
124.672 1.70544 -0.889213 -7.96641 0.00457187 0.0107236 -0.73669 0.67613 1
124.772 1.70551 -0.886464 -8.00614 0.00507412 0.0108093 -0.736802 0.676003 1
124.872 1.70373 -0.888359 -8.04531 0.00571322 0.0106744 -0.73673 0.676078 1
124.972 1.70138 -0.888947 -8.08243 0.00551401 0.0113117 -0.736538 0.676279 1
125.072 1.70114 -0.890541 -8.1232 0.00479292 0.0120784 -0.736182 0.676659 1
125.172 1.7016 -0.889702 -8.16646 0.00395942 0.0115046 -0.736168 0.676689 1
125.272 1.7017 -0.888219 -8.20752 0.00478245 0.011189 -0.73589 0.676991 1
125.372 1.70031 -0.887483 -8.24817 0.0059357 0.011251 -0.736005 0.676856 1
125.472 1.70054 -0.887302 -8.28863 0.00588919 0.0118419 -0.736525 0.676281 1
125.572 1.69994 -0.884559 -8.32987 0.00610234 0.0125587 -0.736314 0.676496 1
125.667 1.69928 -0.883916 -8.36713 0.00635564 0.0136958 -0.736105 0.676699 1
125.772 1.69979 -0.883605 -8.4093 0.00648803 0.0146644 -0.735807 0.677001 1
125.872 1.70037 -0.882091 -8.44883 0.00669704 0.015764 -0.735189 0.677646 1
125.972 1.69974 -0.883086 -8.48961 0.0069814 0.0148977 -0.734752 0.678137 1
126.072 1.6991 -0.882923 -8.52986 0.00708152 0.0144515 -0.734926 0.677956 1
126.172 1.69738 -0.885708 -8.56949 0.00646711 0.013574 -0.734877 0.678033 1
126.272 1.69661 -0.886626 -8.6107 0.0055436 0.0127461 -0.734334 0.678646 1
126.372 1.69626 -0.889104 -8.65496 0.00503475 0.0124059 -0.734082 0.678929 1
126.472 1.69716 -0.890994 -8.69711 0.00647033 0.0112837 -0.733691 0.679359 1
126.572 1.69575 -0.890288 -8.74103 0.00696324 0.0105252 -0.733453 0.679623 1
126.672 1.69489 -0.891307 -8.78525 0.00676669 0.0111719 -0.732852 0.680262 1
126.772 1.6962 -0.892432 -8.82574 0.00686969 0.0112838 -0.732607 0.680523 1
126.872 1.69816 -0.889769 -8.86549 0.00778744 0.0113677 -0.73236 0.680778 1
126.972 1.70181 -0.889632 -8.90594 0.0078711 0.0117988 -0.73245 0.680673 1
127.072 1.70471 -0.88749 -8.94575 0.00813047 0.0116225 -0.732184 0.680959 1
127.172 1.70733 -0.889528 -8.98521 0.00847878 0.0112765 -0.73216 0.680986 1
127.272 1.70908 -0.891131 -9.02627 0.00828926 0.0109883 -0.731946 0.681224 1
127.372 1.71125 -0.891558 -9.06683 0.00871883 0.0100032 -0.73169 0.681508 1
127.472 1.71282 -0.894459 -9.10663 0.00855688 0.0101529 -0.73141 0.681809 1
127.572 1.71686 -0.893202 -9.14846 0.00887132 0.00921655 -0.7315 0.681721 1
127.672 1.72021 -0.89296 -9.18861 0.00971416 0.0076371 -0.73151 0.681719 1
127.772 1.72372 -0.895052 -9.22933 0.0100361 0.00590434 -0.731728 0.681497 1
127.872 1.72877 -0.893307 -9.27135 0.0105349 0.00704667 -0.73206 0.681122 1
127.972 1.73307 -0.896917 -9.31094 0.0105403 0.00837933 -0.73197 0.681204 1
128.072 1.73555 -0.896624 -9.35141 0.00902525 0.00723314 -0.732576 0.680587 1
128.172 1.73786 -0.894781 -9.39031 0.00932624 0.00697579 -0.732798 0.680347 1
128.267 1.73879 -0.894714 -9.42765 0.00929707 0.00685557 -0.732705 0.680448 1
128.372 1.73939 -0.893408 -9.47136 0.00924268 0.0076523 -0.73314 0.679972 1
128.472 1.73853 -0.894403 -9.51107 0.00998279 0.00863764 -0.734023 0.678997 1
128.572 1.7384 -0.895969 -9.55008 0.00963203 0.00974028 -0.734811 0.678133 1
128.672 1.73963 -0.898415 -9.58871 0.00903489 0.0104431 -0.735977 0.676866 1
128.772 1.73922 -0.898033 -9.62874 0.00884942 0.0104277 -0.736449 0.676354 1
128.867 1.74067 -0.897846 -9.66614 0.00894105 0.0109353 -0.737682 0.675001 1
128.967 1.742 -0.899164 -9.70471 0.00983248 0.0115881 -0.738594 0.673979 1
129.067 1.74308 -0.90063 -9.74336 0.0104089 0.0104371 -0.739693 0.672782 1
129.167 1.74493 -0.901628 -9.78335 0.00955683 0.00943807 -0.740583 0.67183 1
129.267 1.74549 -0.90296 -9.82533 0.00845989 0.00804322 -0.740946 0.671463 1
129.367 1.74431 -0.90359 -9.8665 0.00821198 0.00713509 -0.741326 0.671057 1
129.472 1.7432 -0.906236 -9.90752 0.00842065 0.00626613 -0.741608 0.670751 1
129.567 1.74213 -0.909409 -9.94344 0.00778018 0.00697524 -0.742248 0.670044 1
129.667 1.74182 -0.911763 -9.98398 0.00726208 0.00707873 -0.742428 0.669849 1
129.767 1.74098 -0.913087 -10.0197 0.00725292 0.0075008 -0.742877 0.669346 1
129.867 1.74035 -0.915159 -10.0574 0.00766734 0.00763798 -0.742773 0.669456 1
129.967 1.73985 -0.914953 -10.0978 0.00766874 0.00775633 -0.743042 0.669155 1
130.067 1.73859 -0.913966 -10.1354 0.00743427 0.00904702 -0.743264 0.668896 1
130.172 1.7393 -0.91197 -10.1728 0.00699705 0.0088091 -0.743172 0.669006 1
130.272 1.7397 -0.910155 -10.2126 0.00850464 0.00833092 -0.743178 0.668987 1
130.372 1.73816 -0.908458 -10.2509 0.00922131 0.00858276 -0.743341 0.668794 1
130.472 1.73618 -0.909061 -10.2927 0.00881185 0.007461 -0.74335 0.668803 1
130.572 1.73434 -0.912311 -10.332 0.00821862 0.00702856 -0.74328 0.668893 1
130.672 1.73399 -0.913948 -10.3737 0.00818115 0.00779114 -0.743249 0.66892 1
130.772 1.7342 -0.91527 -10.4111 0.00844484 0.00820124 -0.743314 0.668839 1
130.872 1.73443 -0.915856 -10.4505 0.00885659 0.00853751 -0.743087 0.669081 1
130.972 1.73663 -0.913677 -10.4927 0.00973512 0.00842009 -0.742984 0.669186 1
131.072 1.73806 -0.910404 -10.5311 0.0109025 0.00867806 -0.742856 0.669307 1
131.172 1.73844 -0.90881 -10.5739 0.0114597 0.00851939 -0.742579 0.669606 1
131.267 1.7379 -0.907863 -10.6114 0.0121426 0.00792009 -0.74294 0.6692 1
131.367 1.73951 -0.906553 -10.6535 0.0127739 0.00764256 -0.742943 0.669189 1
131.467 1.74026 -0.903679 -10.6933 0.0134805 0.008854 -0.742741 0.669385 1
131.567 1.74171 -0.899781 -10.734 0.0135976 0.0085933 -0.74258 0.669565 1
131.667 1.74157 -0.898838 -10.7733 0.0140131 0.00774161 -0.742187 0.670001 1
131.767 1.74193 -0.897707 -10.8142 0.0140435 0.00738975 -0.741547 0.670713 1
131.867 1.74104 -0.899708 -10.8562 0.0127015 0.00780248 -0.740609 0.671771 1
131.967 1.74114 -0.90111 -10.8969 0.0101541 0.00769476 -0.739799 0.672708 1
132.067 1.74114 -0.90171 -10.9391 0.00932813 0.00806908 -0.738613 0.674017 1
132.167 1.7398 -0.903257 -10.9824 0.007838 0.00868143 -0.737797 0.674922 1
132.267 1.74035 -0.905452 -11.0246 0.00771283 0.00936836 -0.737331 0.675423 1
132.367 1.73998 -0.908005 -11.0639 0.00780166 0.00878874 -0.736888 0.675913 1
132.472 1.73859 -0.907745 -11.1051 0.0073341 0.00762381 -0.736629 0.676215 1
132.572 1.73603 -0.909163 -11.1465 0.00743276 0.00735121 -0.73663 0.676215 1
132.672 1.73533 -0.907629 -11.1863 0.00823251 0.00722211 -0.736264 0.676605 1
132.772 1.73389 -0.909419 -11.227 0.00829544 0.00793776 -0.736028 0.676853 1
132.872 1.73153 -0.909022 -11.2702 0.00743523 0.00869932 -0.735675 0.677239 1
132.972 1.72954 -0.90942 -11.3123 0.00714563 0.0098864 -0.735507 0.677407 1
133.072 1.72509 -0.910533 -11.3546 0.00801071 0.0120028 -0.735783 0.677064 1
133.172 1.72316 -0.910341 -11.3945 0.00933605 0.0133161 -0.736449 0.676297 1
133.272 1.7203 -0.911513 -11.4336 0.00888979 0.0130272 -0.737578 0.675078 1
133.372 1.71833 -0.914701 -11.4725 0.00857997 0.0117951 -0.738571 0.674018 1
133.472 1.71578 -0.916707 -11.5108 0.00735147 0.00940713 -0.73974 0.672786 1
133.572 1.71456 -0.919811 -11.5491 0.00706434 0.00838689 -0.740535 0.671928 1
133.672 1.71311 -0.920958 -11.5918 0.0071542 0.00852321 -0.741108 0.671294 1
133.772 1.71167 -0.922499 -11.6324 0.00818276 0.00892528 -0.741155 0.671224 1
133.873 1.71047 -0.922678 -11.6737 0.00861033 0.00928601 -0.741466 0.670871 1
133.973 1.71014 -0.924391 -11.7133 0.00872559 0.00920698 -0.742038 0.670238 1
134.073 1.71164 -0.925479 -11.7512 0.00949865 0.00768982 -0.742699 0.669514 1
134.168 1.71252 -0.924129 -11.7869 0.0116802 0.00757394 -0.743452 0.668645 1
134.268 1.71405 -0.922245 -11.8243 0.0136725 0.00704244 -0.74427 0.667701 1
134.373 1.71382 -0.923402 -11.8629 0.0151185 0.00630936 -0.744743 0.667151 1
134.473 1.71362 -0.923076 -11.9031 0.0152446 0.00616831 -0.744847 0.667033 1
134.573 1.71217 -0.922504 -11.9442 0.0134597 0.00605819 -0.744815 0.667108 1
134.668 1.7128 -0.922255 -11.982 0.0124715 0.00677955 -0.745159 0.666736 1
134.768 1.71231 -0.924908 -12.0248 0.0101207 0.00872322 -0.744822 0.667129 1
134.868 1.71333 -0.924442 -12.0677 0.00974711 0.0102091 -0.744623 0.667336 1
134.968 1.71424 -0.921584 -12.108 0.00994576 0.0111074 -0.744792 0.66713 1
135.073 1.71464 -0.918218 -12.1485 0.0107863 0.0123432 -0.74485 0.66703 1
135.173 1.71521 -0.914254 -12.1857 0.0126651 0.0122069 -0.744565 0.667319 1
135.273 1.7171 -0.910853 -12.2252 0.0152702 0.0114843 -0.744267 0.667609 1
135.373 1.7196 -0.910115 -12.2627 0.0156725 0.0118554 -0.743586 0.668351 1
135.473 1.71988 -0.909195 -12.3051 0.0159884 0.0122485 -0.742685 0.669338 1
135.568 1.72179 -0.912594 -12.3465 0.0152693 0.0108928 -0.741877 0.670273 1
135.668 1.7205 -0.911989 -12.389 0.0140385 0.0113533 -0.741577 0.670624 1
135.768 1.72184 -0.911389 -12.4277 0.0141109 0.0136099 -0.740772 0.671471 1
135.868 1.72024 -0.908811 -12.4681 0.0131443 0.01399 -0.74054 0.671738 1
135.968 1.72008 -0.906943 -12.5105 0.0126377 0.0127612 -0.740511 0.671804 1
136.068 1.72036 -0.903905 -12.5477 0.0128607 0.0127876 -0.740357 0.671969 1
136.168 1.72073 -0.903666 -12.5883 0.0122995 0.0137649 -0.73976 0.672618 1
136.268 1.7176 -0.901628 -12.6281 0.0115654 0.0143017 -0.739699 0.672687 1
136.368 1.71597 -0.900563 -12.6675 0.0113884 0.014848 -0.739597 0.67279 1
136.468 1.71255 -0.898119 -12.7091 0.0108276 0.0161629 -0.739908 0.672426 1
136.568 1.71034 -0.895974 -12.755 0.0108746 0.0157205 -0.740307 0.671997 1
136.668 1.71068 -0.894418 -12.8031 0.0111386 0.0154678 -0.740202 0.672114 1
136.773 1.7089 -0.892828 -12.8499 0.0121741 0.0148441 -0.740306 0.671995 1
136.873 1.70756 -0.889992 -12.8909 0.0127842 0.0136967 -0.740396 0.67191 1
136.973 1.70633 -0.886704 -12.9336 0.0137989 0.0137526 -0.740583 0.671682 1
137.073 1.70798 -0.884676 -12.9826 0.014982 0.0149343 -0.740737 0.671462 1
137.173 1.70658 -0.882805 -13.0314 0.0150722 0.0167108 -0.740702 0.671457 1
137.273 1.7049 -0.881794 -13.0781 0.0135535 0.0178046 -0.740047 0.672183 1
137.373 1.70412 -0.883846 -13.1286 0.0131432 0.0175161 -0.73954 0.672757 1
137.473 1.70289 -0.885154 -13.18 0.0123763 0.0172871 -0.73897 0.673403 1
137.568 1.70264 -0.887421 -13.2289 0.00980716 0.0156598 -0.738374 0.674138 1
137.668 1.70497 -0.886962 -13.2795 0.00916571 0.0133753 -0.737409 0.675252 1
137.768 1.70889 -0.891441 -13.3326 0.00883425 0.012206 -0.737005 0.67572 1
137.868 1.71311 -0.894394 -13.3822 0.00897825 0.0108294 -0.736954 0.675796 1
137.968 1.71495 -0.896845 -13.4272 0.0100163 0.00938478 -0.737406 0.67531 1
138.068 1.71897 -0.89756 -13.4717 0.0108217 0.00893747 -0.737788 0.674887 1
138.168 1.72412 -0.900597 -13.5177 0.0115212 0.00739366 -0.737539 0.675166 1
138.273 1.72876 -0.905108 -13.567 0.0122687 0.00491318 -0.737866 0.674818 1
138.373 1.73554 -0.907833 -13.6113 0.0118146 0.00343723 -0.738195 0.674475 1
138.468 1.73943 -0.911425 -13.6539 0.0120295 0.00327133 -0.738826 0.673781 1
138.568 1.74517 -0.912591 -13.7012 0.0115657 0.00440937 -0.739979 0.672516 1
138.668 1.75017 -0.915276 -13.7498 0.0116386 0.00553982 -0.741273 0.671079 1
138.768 1.75728 -0.918561 -13.794 0.0121905 0.00213707 -0.742161 0.670107 1
138.868 1.7632 -0.924941 -13.8384 0.0130704 -0.00196626 -0.742376 0.669853 1
138.968 1.76883 -0.930797 -13.8841 0.013962 -0.00387055 -0.742462 0.669732 1
139.068 1.77248 -0.933921 -13.9298 0.0156118 -0.00435884 -0.742551 0.669593 1
139.168 1.77741 -0.934316 -13.9758 0.0161477 -0.00393706 -0.742611 0.669516 1
139.268 1.78215 -0.935793 -14.0204 0.0156629 -0.00409529 -0.742935 0.669168 1
139.368 1.78461 -0.937797 -14.0636 0.0142536 -0.00378057 -0.742975 0.669157 1
139.468 1.78768 -0.941991 -14.1091 0.0146834 -0.00390679 -0.743016 0.669101 1
139.568 1.79138 -0.942382 -14.1529 0.0151648 -0.00447363 -0.743383 0.668679 1
139.668 1.79365 -0.942165 -14.2021 0.0134803 -0.00389729 -0.74281 0.669356 1
139.768 1.79268 -0.942071 -14.2533 0.0127767 -0.0036671 -0.742283 0.669954 1
139.868 1.79064 -0.941879 -14.2992 0.0125128 -0.00374449 -0.741825 0.670467 1
139.968 1.79222 -0.942399 -14.3457 0.0127853 -0.00270045 -0.741474 0.670854 1
140.068 1.79021 -0.943295 -14.3931 0.0125016 -0.00154915 -0.740651 0.671772 1
140.168 1.79251 -0.943551 -14.4402 0.0118069 -0.00126196 -0.740237 0.672241 1
140.268 1.7908 -0.944819 -14.4915 0.0103221 0.00222437 -0.74034 0.67215 1
140.368 1.78999 -0.945729 -14.54 0.0102185 0.00378829 -0.740217 0.67228 1
140.468 1.78911 -0.945139 -14.5868 0.0105636 0.00406937 -0.739978 0.672535 1
140.568 1.78998 -0.942395 -14.6354 0.011478 0.0041402 -0.740036 0.672457 1
140.668 1.78926 -0.942327 -14.6829 0.0101609 0.00527713 -0.740655 0.671788 1
140.768 1.7898 -0.943083 -14.7287 0.00969648 0.00419797 -0.741651 0.670703 1
140.868 1.79072 -0.944912 -14.7708 0.010995 0.00132638 -0.742237 0.670046 1
140.968 1.78926 -0.947215 -14.814 0.0113643 -0.0013623 -0.742309 0.66996 1
141.068 1.78654 -0.949226 -14.8571 0.0112232 -0.00217973 -0.742248 0.670027 1
141.168 1.78369 -0.953538 -14.8985 0.0100148 -0.00330324 -0.742383 0.669893 1
141.268 1.78407 -0.95518 -14.9373 0.00662482 -0.0023639 -0.74183 0.670551 1
141.368 1.7801 -0.958744 -14.9812 0.00337275 -0.00121027 -0.740738 0.671784 1
141.468 1.77859 -0.96166 -15.0243 0.00117921 -0.00147858 -0.740242 0.672337 1
141.568 1.7749 -0.962241 -15.0657 -0.000345104 -0.000646111 -0.739922 0.672692 1
141.668 1.76765 -0.963632 -15.1059 -0.000285482 -0.000316974 -0.739931 0.672682 1
141.768 1.76142 -0.964874 -15.1495 0.000286814 0.00023739 -0.740653 0.671888 1
141.868 1.75633 -0.966132 -15.1872 0.00280341 0.00125033 -0.741016 0.67148 1
141.968 1.74969 -0.965221 -15.2128 0.00663676 0.00354349 -0.741008 0.671454 1
142.068 1.74209 -0.96796 -15.2209 0.00666386 0.00524374 -0.742399 0.669904 1
142.168 1.73523 -0.966366 -15.2242 0.00364331 0.00713733 -0.742715 0.669559 1
142.268 1.72946 -0.966541 -15.2268 -0.00122269 0.00801506 -0.742721 0.669552 1
142.368 1.72832 -0.963771 -15.2257 -0.00356415 0.00664276 -0.74307 0.669172 1
142.468 1.72597 -0.965462 -15.2241 -0.00256084 0.00516103 -0.744005 0.668149 1
142.568 1.72726 -0.964055 -15.2244 0.000539621 0.00428847 -0.745077 0.666964 1
142.668 1.72742 -0.962631 -15.2222 0.00476708 0.00390333 -0.747817 0.663876 1
142.768 1.73198 -0.95854 -15.2226 0.00404678 0.00780976 -0.752928 0.658044 1
142.868 1.73973 -0.95586 -15.2192 0.00217902 0.0119504 -0.7593 0.650627 1
142.968 1.74614 -0.953965 -15.216 0.00185907 0.0132387 -0.765679 0.643084 1
143.073 1.75431 -0.951718 -15.2068 0.00922863 0.0112535 -0.772548 0.634789 1
143.173 1.76098 -0.950706 -15.2015 0.0120209 0.00781324 -0.778859 0.627035 1
143.268 1.76878 -0.951389 -15.1965 0.00742018 0.011403 -0.786163 0.61787 1
143.368 1.77866 -0.95464 -15.1941 -0.00130287 0.0189478 -0.796729 0.604038 1
143.468 1.79282 -0.958752 -15.195 -0.00686464 0.0208613 -0.80936 0.586902 1
143.568 1.80824 -0.963538 -15.1987 -0.00740774 0.0204441 -0.822179 0.568813 1
143.668 1.82914 -0.970916 -15.1976 -0.00190144 0.018359 -0.834865 0.550145 1
143.768 1.85205 -0.979207 -15.1951 0.00227725 0.0166054 -0.846766 0.531701 1
143.868 1.87667 -0.987479 -15.1939 0.00530577 0.0160678 -0.859159 0.511429 1
143.968 1.90174 -0.998435 -15.1946 0.00711787 0.0146129 -0.872245 0.488798 1
144.068 1.92588 -1.01299 -15.1968 0.00586875 0.0181238 -0.88493 0.465334 1
144.168 1.95452 -1.0258 -15.1999 0.00353188 0.0247056 -0.897078 0.441168 1
144.268 1.98222 -1.04015 -15.197 0.00612872 0.0246907 -0.908463 0.417191 1
144.368 2.01361 -1.05579 -15.1893 0.014917 0.0200425 -0.919006 0.39345 1
144.468 2.04307 -1.07367 -15.1893 0.0204339 0.0191443 -0.928324 0.370716 1
144.568 2.07222 -1.08741 -15.188 0.0273058 0.0185435 -0.937125 0.347428 1
144.668 2.0996 -1.10195 -15.187 0.0300695 0.0180074 -0.945292 0.324337 1
144.768 2.12351 -1.11942 -15.1921 0.029147 0.0231698 -0.952892 0.301015 1
144.868 2.14733 -1.13703 -15.1937 0.0324255 0.0277316 -0.959602 0.278109 1
144.968 2.16916 -1.16128 -15.1927 0.0402261 0.0319514 -0.965798 0.254154 1
145.068 2.18644 -1.18661 -15.1889 0.0478262 0.0368145 -0.970194 0.234691 1
145.168 2.19986 -1.21657 -15.189 0.05076 0.0398822 -0.971792 0.226831 1
145.268 2.21172 -1.25342 -15.1881 0.0424529 0.0436537 -0.972319 0.225584 1
145.368 2.22074 -1.29622 -15.1925 0.0332592 0.0377983 -0.973201 0.224375 1
145.468 2.23199 -1.34384 -15.1925 0.0325728 0.0248221 -0.974098 0.222387 1
145.568 2.24578 -1.39576 -15.1868 0.0305987 0.0161074 -0.974425 0.222037 1
145.668 2.25671 -1.45015 -15.1848 0.0281633 0.012498 -0.975462 0.217999 1
145.768 2.2642 -1.50181 -15.1802 0.0274889 0.0124749 -0.977061 0.210811 1
145.869 2.27583 -1.55169 -15.1709 0.0306865 0.0180434 -0.978106 0.205041 1
145.969 2.28199 -1.59988 -15.1634 0.0362807 0.0191878 -0.979457 0.197433 1
146.069 2.28342 -1.65061 -15.1636 0.037375 0.015791 -0.981157 0.188904 1
146.169 2.28318 -1.69976 -15.1662 0.0346196 0.0194528 -0.982961 0.179473 1
146.269 2.28123 -1.74985 -15.165 0.0305266 0.0257496 -0.984616 0.170109 1
146.369 2.27539 -1.80507 -15.1671 0.0250029 0.0262277 -0.985918 0.163254 1
146.469 2.27091 -1.86113 -15.1698 0.0202453 0.0232961 -0.98677 0.159163 1
146.569 2.26805 -1.91916 -15.1674 0.0186753 0.0125821 -0.987928 0.153267 1
146.669 2.2649 -1.97059 -15.1653 0.0185536 0.00635496 -0.989383 0.144006 1
146.769 2.25952 -2.0195 -15.1666 0.0178422 0.00403977 -0.990786 0.134194 1
146.869 2.25348 -2.06517 -15.1665 0.0126646 -0.00242562 -0.992247 0.123615 1
146.969 2.24808 -2.10679 -15.171 0.0152767 -0.000989307 -0.993496 0.112836 1
147.069 2.2446 -2.14571 -15.1746 0.0188528 0.00562481 -0.994603 0.101873 1
147.169 2.23872 -2.18975 -15.1723 0.0212883 0.00844655 -0.995837 0.0882274 1
147.269 2.23221 -2.23351 -15.1714 0.0191387 0.00306272 -0.99711 0.0734544 1
147.369 2.22704 -2.27423 -15.1742 0.0176021 -0.00208749 -0.997849 0.0631131 1
147.469 2.22526 -2.31202 -15.1764 0.0185801 -0.000794923 -0.998146 0.0579492 1
147.569 2.22572 -2.34299 -15.1811 0.0192041 0.00165273 -0.998207 0.0566739 1
147.669 2.22241 -2.37094 -15.1892 0.018917 0.00390986 -0.998222 0.0563842 1
147.769 2.22031 -2.40275 -15.195 0.0159971 0.00362724 -0.99824 0.0569929 1
147.869 2.21806 -2.43248 -15.1973 0.0133772 0.00299959 -0.998454 0.0538585 1
147.969 2.21998 -2.45845 -15.1967 0.0134289 -0.000507583 -0.998821 0.0466377 1
148.069 2.21796 -2.48369 -15.1872 0.0158189 -0.0239803 -0.998882 0.0375427 1
148.169 2.21604 -2.49505 -15.1725 0.018817 -0.0370507 -0.998602 0.0326821 1
148.269 2.21215 -2.50048 -15.1492 0.0182431 -0.0266023 -0.999063 0.0288623 1
148.369 2.20551 -2.50323 -15.1253 0.0153987 -0.0105509 -0.999521 0.0246935 1
148.469 2.19986 -2.50352 -15.0996 0.0103441 0.0003367 -0.999732 0.0207001 1
148.569 2.19296 -2.50331 -15.0731 0.0076147 0.00415811 -0.999809 0.0175339 1
148.669 2.18731 -2.5007 -15.0423 0.00424354 0.00728245 -0.999831 0.0163126 1
148.769 2.18183 -2.49827 -15.0133 0.00182034 0.00888015 -0.99984 0.0154429 1
148.869 2.17759 -2.4993 -14.9826 0.00167008 0.0068316 -0.999861 0.015091 1
148.969 2.17644 -2.49813 -14.9505 0.00309402 0.00502087 -0.999878 0.014484 1
149.069 2.17587 -2.49655 -14.9258 0.00475217 0.00224501 -0.99989 0.0138461 1
149.169 2.17482 -2.49327 -14.8977 0.00571935 0.00109101 -0.999885 0.0139677 1
149.269 2.17662 -2.49104 -14.8633 0.00911763 0.00311918 -0.999859 0.0137157 1
149.369 2.18072 -2.49205 -14.8276 0.0128005 0.00427866 -0.999808 0.0142111 1
149.469 2.18353 -2.48906 -14.7939 0.0168052 0.00506267 -0.999739 0.0146081 1
149.569 2.18883 -2.48814 -14.7618 0.0191367 0.00507923 -0.999689 0.0151835 1
149.669 2.1923 -2.4856 -14.7299 0.0209935 0.00359673 -0.999647 0.0158617 1
149.769 2.19489 -2.48624 -14.6997 0.0208243 0.00222462 -0.999653 0.0160071 1
149.869 2.19529 -2.48967 -14.6723 0.0193807 0.000299135 -0.999699 0.0150581 1
149.969 2.19636 -2.49201 -14.6442 0.0171001 -0.000432201 -0.999738 0.0152148 1
150.069 2.19608 -2.4955 -14.6126 0.0152679 -0.000701101 -0.999769 0.0151198 1
150.169 2.20058 -2.49252 -14.582 0.0129198 0.00138189 -0.999794 0.0156154 1
150.269 2.20093 -2.48969 -14.547 0.0105387 0.00254305 -0.999825 0.0152243 1
150.369 2.2037 -2.49062 -14.5177 0.0113489 0.00220188 -0.999822 0.0149164 1
150.469 2.20339 -2.49024 -14.4894 0.0130996 0.00133534 -0.99981 0.0144047 1
150.569 2.20711 -2.49247 -14.4575 0.0147585 0.0010363 -0.999785 0.0144943 1
150.669 2.20618 -2.49462 -14.4229 0.0155391 -3.91598e-05 -0.999778 0.0142569 1
150.769 2.20831 -2.49704 -14.3918 0.0159406 -0.00142668 -0.999779 0.0136262 1
